name,RA,DEC,z,SF,AGN,Comp,12+logOH_PG16_S,12+logOH_PG16_S_errdown,12+logOH_PG16_S_errup,Mz_PG16S,Mz_PG16S_errdown,Mz_PG16S_errtop,12+logOH_PG16_R,12+logOH_PG16_R_errdown,12+logOH_PG16_R_errup,Mz_PG16R,Mz_PG16R_errtop,Mz_PG16R_errdown,12+logOH_N2,12+logOH_N2_errdown,12+logOH_N2_errup,Mz_N2,Mz_N2_errdown,Mz_N2_errtop,12+logOH_O3N2,12+logOH_O3N2_errdown,12+logOH_O3N2_errup,Mz_O3N2,Mz_O3N2_errdown,Mz_O3N2_errtop,12+logOH_IZI,12+logOH_IZI_errdown,12+logOH_IZI_errup,Mz_IZI,Mz_IZI_errdown,Mz_IZI_errtop,12+logOH_KK04,12+logOH_KK04_errdown,12+logOH_KK04_errup,Mz_K04,Mz_K04_errdown,Mz_K04_errtop,12+logOH_T04,12+logOH_T04_errdown,12+logOH_T04_errup,Mz_T04,Mz_T04_errdown,Mz_T04_errtop,logNO_PG16,logNO_PG16_errdown,logNO_PG16_errup 
NGC4571,189.2349,14.21721,0.00433705846425008,4,0,0,,,,,,,,,,,,,9.405000000000804,0.11000000000003851,0.0700000000000216,,,,,,,,,,8.88600000000063,0.10900000000003551,0.10800000000003607,,,,,,,,,,,,,,,,,,
NGC4579,189.4314,11.818,0.004479145966907889,2,0,0,8.587000000000696,0.02000000000000668,0.02000000000000668,8.501001537207172,0.021126110737910146,0.021092522869234718,,,,,,,8.632000000000545,0.04600000000001536,0.04700000000001481,8.542535148616231,0.04650067262859311,0.047475199009486144,8.867000000000623,0.046000000000013586,0.045000000000015916,8.764004901927049,0.04650067262859135,0.045496093469553564,8.963000000000655,0.008000000000002672,0.008000000000002672,8.856191651218474,0.010502978382831126,0.010435253757765793,,,,,,,9.180999999999345,0.06399999999996453,0.06499999999996398,9.068038070070637,0.06436079983115216,0.06534442991551949,,,
NGC4580,189.45165,5.36841,0.004257894560844085,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGC4584,189.5745,13.10988,0.0031202864643309026,1,0,0,8.44500000000065,0.06700000000002326,0.06400000000002137,6.18546627088639,0.11436568971712877,0.09961945097918501,,,,,,,8.587000000000529,0.10100000000003284,0.10200000000003584,6.273821138090518,0.13708213225828556,0.12740500387896397,8.770000000000591,0.10800000000003607,0.11300000000003685,6.402835222609097,0.14231834380879804,0.13637094636835162,8.85800000000062,0.13000000000004341,0.11300000000003685,6.470234681267923,0.15965748020209622,0.13637094636835162,,,,,,,9.06399999999941,0.13399999999992573,0.1329999999999263,6.639226486145848,0.16293100068572447,0.15335264918928496,,,
NGC4586,189.6183,4.31902,0.002932210875853825,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGC4591,189.80175,6.01223,0.009754265207303863,1,0,0,8.522000000000675,0.06500000000002082,0.06600000000002204,7.7104155146208795,0.12538192414730265,0.10834283849946867,,,,,,,8.660000000000554,0.09300000000003195,0.09500000000003084,7.816875150678575,0.14193176847655775,0.1280904783897886,8.714000000000572,0.10700000000003662,0.11000000000003674,7.860526946645757,0.15147483917431662,0.13957854653967108,8.847000000000616,0.1140000000000363,0.11400000000003985,7.9721438312619615,0.15649800926173318,0.14275213012115837,,,,,,,8.99299999999945,0.12999999999992795,0.1289999999999285,8.100318517975172,0.16851002018532463,0.1549940987718584,,,
NGC4592,189.82815,-0.53196,0.0026133345461761153,126,0,0,8.181000000000562,0.0020000000000024443,0.0030000000000001137,7.544200557627485,0.03876815979302574,0.035672143487443755,8.17563278,,,7.539530928710261,,,8.369000000000458,0.005000000000002558,0.006000000000000227,7.712011648535692,0.03903806109090964,0.0360486035927715,8.456000000000486,0.015000000000004121,0.01000000000000334,7.79203038480417,0.04152072029406151,0.036925625532803666,8.446000000000483,0.01000000000000334,0.008000000000002672,7.782768840557904,0.03998712559984319,0.03643489839410586,8.37846,,,7.72064886811424,,,8.698999999999613,0.01199999999999335,0.008999999999995012,8.02121605532351,0.04053356897359777,0.036667449065740654,-1.4218853,,
NGC4595,189.96645,15.29768,0.0035252922315432366,4,0,0,8.475000000000659,0.0560000000000187,0.057000000000019924,7.029429601871018,0.060391185650878795,0.06091599948050699,,,,,,,8.550000000000518,0.08200000000002738,0.08100000000002616,7.0893200471896165,0.08505936341356726,0.08380190327618517,8.690000000000564,0.09300000000003017,0.09200000000003072,7.206240729880676,0.09570838680242409,0.09447623506846846,8.840000000000614,0.21100000000006958,0.20800000000006946,7.337649106825591,0.2122076702297685,0.20910705151365833,,,,,,,8.95499999999947,0.11499999999993626,0.11599999999993571,7.441802941901161,0.11720108917711539,0.11797355208983046,,,
NGC4606,190.2396,11.91139,0.00281316415059171,1,1,0,8.518000000000674,0.05900000000002059,0.06000000000002004,6.486784146536437,0.0839240222013248,0.07970266847050753,,,,,,,8.704000000000569,0.09400000000003139,0.09300000000003195,6.631580048541645,0.11134739108956226,0.10677787861407985,8.587000000000529,0.0970000000000315,0.09500000000003261,6.53888351802591,0.11389135833087663,0.10852426162533162,8.53100000000051,0.1470000000000482,0.14900000000005065,6.496443712597297,0.15865447205313882,0.1579668172792385,,,,,,,8.836999999999536,0.11699999999993516,0.1179999999999346,6.742711803423546,0.13134398159958016,0.12913758307054457,,,
NGC4607,190.3014,11.88627,0.004479145966907889,2,0,1,,,,,,,,,,,,,8.79607677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGC4618,190.3866,41.14891,0.0015107586636323785,4,0,1,8.343000000000615,0.029000000000008797,0.029000000000010573,7.036814959090867,0.09060134695816831,0.07728487886377124,8.42599191,,,7.10768794763127,,,8.404000000000469,0.04000000000001336,0.03800000000001269,7.088716957245912,0.09469743434029748,0.08109224686114046,8.419000000000473,0.039000000000012136,0.04000000000001336,7.101642206172275,0.09427939366921508,0.08204847653057458,8.41000000000047,0.0710000000000246,0.07000000000002338,7.093879641062996,0.11139391397485492,0.10015963508814543,8.47556,,,7.1509149210055405,,,8.641999999999644,0.052999999999970626,0.05199999999997118,7.300201169347923,0.10087915577873742,0.08852091561311476,-1.09280819,,
NGC4621,190.5096,11.64702,0.003305180988616207,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGC4625,190.4697,41.27384,0.0018408096280087523,85,0,3,8.486000000000663,0.013000000000003453,0.013000000000003453,6.895869333515902,,,8.518000000000674,0.01700000000000479,0.01800000000000601,6.92328925377448,,,8.627000000000542,0.019000000000005457,0.018000000000007788,7.018713852692063,,,8.732000000000578,0.015000000000004121,0.01800000000000601,7.1132067795727325,,,8.874000000000626,0.03100000000001124,0.029000000000008797,7.244224305344571,,,9.03400000000068,0.019000000000007233,0.01800000000000601,7.395270152397884,,,9.012999999999439,0.019999999999988916,0.01899999999998947,7.375275219247363,,,-0.8850000000001228,0.021999999999997577,0.022999999999997467
NGC4629,190.6362,-1.35051,0.0073993769211391225,2,0,0,7.922000000000475,0.2650000000000885,0.25700000000008494,7.424276335322326,,,8.17236139,,,7.660099316274183,,,8.252000000000418,0.09700000000003328,0.09500000000003084,7.736549568065439,,,8.545000000000517,0.11100000000003796,0.1120000000000374,8.02167703789233,,,8.175000000000392,0.2760000000000913,0.27600000000009217,7.662623064580501,,,8.36228,,,7.843249239871611,,,8.789999999999562,0.1309999999999274,0.13399999999992573,8.26310696517446,,,-1.41412388,,
NGC4630,190.62975,3.9599,0.003541563059037366,116,2,1,8.443000000000648,0.016000000000005343,0.017000000000006565,7.197339899489184,0.023979284658173172,0.02415157066792636,8.521000000000676,0.04800000000001603,0.04800000000001603,7.258576571828424,0.05097350650807885,0.05121529159068673,8.628000000000544,0.016000000000005343,0.025000000000009237,7.346179562886241,0.023979284658173172,0.030319933471696137,8.760000000000588,0.0210000000000079,0.0210000000000079,7.45915970530566,0.027568208007011628,0.027116385557960147,8.819000000000607,0.06900000000002215,0.06300000000002193,7.511150099540539,0.07127416146627462,0.06529393820049745,9.113000000000707,0.027000000000009905,0.03200000000001069,7.780583140286336,0.03237292221468527,0.03630837872624309,9.037999999999425,0.0239999999999867,0.028999999999983928,7.71047794348818,0.029916652431662367,0.03369418890145132,-0.8510000000001265,0.07799999999999141,0.07699999999999152
NGC4631,190.53285,32.54239,0.0016489033496621926,9,1,0,8.23800000000058,0.03900000000001391,0.04000000000001336,8.04271691707404,0.04001895057185894,0.04095472491252762,,,,,,,8.34800000000045,0.045000000000015916,0.045000000000015916,8.138318950064049,0.045885906386092405,0.045850730557551365,8.344000000000449,0.05300000000001859,0.0500000000000167,8.134788621084283,0.053754222205086126,0.05076701185476068,8.37300000000046,0.04900000000001725,0.049000000000015476,8.160468644386365,0.04981482113662052,0.04978242152267463,,,,,,,8.513999999999715,0.06899999999996176,0.0699999999999612,8.287878642217818,0.06958100606391464,0.07054990781464077,,,
NGC4633,190.6554,14.35694,0.0036575891294260356,2,0,0,8.38400000000063,0.062000000000020705,0.062000000000020705,6.989101699965285,0.10353045541908812,0.09320491450011212,8.30942776,,,6.934852574913465,,,8.489000000000498,0.08800000000002939,0.08800000000002939,7.069568735859881,0.12090721731677724,0.11219249568030748,8.428000000000477,0.10400000000003473,0.10100000000003462,7.022266435393772,0.1330058464853649,0.12265462113992133,8.412000000000472,0.12300000000004019,0.12700000000004152,7.010111032549921,0.14833595383214115,0.1448176649686812,,,,,,,8.653999999999638,0.12599999999993017,0.12799999999992906,7.204374058834839,0.1508328717463923,0.14569542232668975,-1.30561757,,
NGC4636,190.707,2.68762,0.003156420012575152,8,4,1,,,,,,,,,,,,,9.30100000000077,0.25000000000008527,0.14200000000004565,,,,,,,,,,9.075000000000692,0.26400000000008816,0.2390000000000807,,,,,,,,,,,,,,,,,,
NGC4639,190.71825,13.25704,0.005691088078743361,1,1,2,8.535000000000679,0.02500000000000746,0.02600000000001046,7.887234785069216,0.11082305412750046,0.09022616266175057,,,,,,,8.650000000000551,0.05100000000001792,0.05100000000001792,7.988217979158982,0.11940581780695758,0.10032826335916493,8.725000000000577,0.05100000000001792,0.052000000000017366,8.055700634884897,0.11940581780695758,0.10084027185934166,8.865000000000624,0.07000000000002515,0.06900000000002215,8.18447174196839,0.12867303262980181,0.11057016066130675,,,,,,,9.000999999999445,0.0719999999999601,0.0699999999999612,8.312356152099065,0.12977191270124971,0.11119694433148196,,,
NGC4643,190.8339,1.97828,0.0026865510250772538,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGC4651,190.92765,16.39339,0.005214290226426256,220,1,62,8.513000000000673,0.004000000000001336,0.0019999999999988916,8.09286889117267,0.005072373280014521,0.0036865584495558244,8.513000000000673,0.07400000000002649,0.07100000000002282,8.09286889117267,0.07106750813983305,0.07406570711669277,8.681000000000562,0.005000000000002558,0.004000000000001336,8.23359297760692,0.0058931291087010946,0.005058726440716731,8.671000000000557,0.0,0.012000000000004007,8.224979067030478,0.0031191297972021914,0.012393172039558397,8.689000000000565,0.016000000000005343,0.008000000000002672,8.240503757855809,0.016301195376166915,0.008578502969751692,8.967000000000656,0.07500000000002416,0.07800000000002782,8.489845568002352,0.07506483178356839,0.07806145472130491,8.93899999999948,0.008999999999995012,0.0,8.464040180117898,0.009525175625242025,0.003096887663767589,-0.9080000000001203,0.07999999999999119,0.08099999999999108
NGC4654,190.98585,13.12657,0.003113112005650284,10,0,0,8.510000000000671,0.03300000000001013,0.03100000000001124,8.53560530244421,0.03345799641916686,0.031475048590238384,8.50600000000067,0.09000000000003006,0.09100000000003128,8.531775610056691,0.09116292384386793,0.0901689388003969,8.560000000000521,0.04600000000001536,0.04300000000001347,8.583598657859785,0.04632966138863662,0.043343727155821854,8.649000000000552,0.0420000000000158,0.04200000000001225,8.669533550593775,0.04236080174389575,0.04235184392394503,8.811000000000604,0.07100000000002282,0.07800000000002782,8.827302255143925,0.07121402617734482,0.07819001652232535,8.990000000000665,0.09400000000003139,0.09300000000003017,9.003113826403943,0.0941617625386771,0.09315942616698958,8.909999999999496,0.05199999999997118,0.05199999999997118,8.924380950898842,0.05229184950239679,0.05228459317766729,-0.9080000000001203,0.09699999999998932,0.09599999999998943
NGC4656,190.9896,32.17016,0.0011781356337479418,8,1,0,7.916000000000473,0.047000000000015696,0.04600000000001536,6.934648015209329,0.047012615043277126,0.04601282481742466,7.99313654,,,7.005365696000508,,,7.932000000000311,0.04800000000001603,0.04800000000001603,6.949229469258425,0.048012352298209986,0.04801229058979728,7.904000000000302,0.04500000000001503,0.049000000000016364,6.923743577184851,0.04501317555124548,0.049012039823692316,8.233000000000413,0.08100000000002794,0.08100000000002616,7.230875333654037,0.08100732049148655,0.0810072839174468,8.29755,,,7.292682787474101,,,8.52199999999971,0.40099999999977776,0.4079999999997739,7.510147890954112,0.40100147876663456,0.4080014461340708,-1.43610012,,
NGC4666,191.286,-0.46186,0.0032748774976610446,195,24,64,8.513000000000673,0.00600000000000378,0.005000000000000782,8.023737969247323,0.0873285817941214,0.07270344715882242,8.56691522,,,8.06762016586683,,,8.695000000000565,0.010000000000001563,0.008000000000002672,8.175635555407464,0.08769424837566336,0.07297116710575292,8.728000000000577,0.0,0.004000000000001336,8.204231901873385,0.08712221988776747,0.07264152551244836,8.788000000000597,0.015000000000004121,0.014000000000004675,8.256936696963045,0.08840407908107312,0.07387009698637065,8.65356,,,8.140149691863245,,,9.01099999999944,0.012999999999992795,0.0,8.45952279297017,0.08808678219899009,0.07253131205745333,-0.936023117,,
NGC4668,191.3832,-0.53512,0.0034929706547071966,7,0,0,8.282000000000595,0.049000000000015476,0.0500000000000167,6.90952437874705,0.11082053503032953,0.09504703215771118,8.14446647,,,6.813577057889301,,,8.494000000000499,0.08400000000002805,0.09300000000003017,7.073746252111487,0.13013912165222144,0.12321906638987705,8.43800000000048,0.07600000000002538,0.07600000000002538,7.028653661163672,0.12512470173555196,0.11095016143292075,8.420000000000474,0.08500000000002927,0.08200000000002738,7.014405264309327,0.13078681502510853,0.11514312103635113,8.39464,,,6.994542926738656,,,8.670999999999628,0.09099999999994957,0.09199999999994901,7.223015324064456,0.13476346309143958,0.12246607008464806,-1.50773731,,
NGC4688,191.9436,4.33581,0.0038387615413353264,1,1,0,8.259000000000587,0.05000000000001492,0.050000000000018474,7.3187337197347695,0.0748987675451291,0.07029694267478472,,,,,,,8.415000000000472,0.07400000000002294,0.07500000000002593,7.445640797050244,0.09265972900770424,0.08981458762040835,8.523000000000508,0.08400000000002805,0.08500000000002927,7.538035222619147,0.10082571784908106,0.09831917488173451,8.312000000000438,0.15100000000004954,0.1500000000000501,7.360886388808281,0.16096839869922527,0.15792928844718812,,,,,,,8.765999999999575,0.1049999999999418,0.10599999999994125,7.756222891645181,0.11888997173759261,0.11695152905972485,,,
NGC4689,191.93985,13.76272,0.003305180988616207,2,0,1,,,,,,,,,,,,,8.70266327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGC4691,192.057,-3.3329,0.001035607195063634,18,0,7,8.514000000000673,0.021000000000006125,0.02300000000000857,6.101299052972669,,,,,,,,,8.722000000000575,0.029000000000008797,0.026000000000008683,6.266050387121873,,,8.727000000000576,0.023000000000006793,0.025000000000009237,6.270202248840933,,,8.666000000000556,0.05100000000001792,0.052000000000017366,6.220120041483178,,,,,,,,,8.997999999999447,0.024999999999986144,0.026999999999985036,6.505760823131399,,,,,
NGC4698,192.0954,8.4875,0.004911285458673113,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGC4701,192.2976,3.38836,0.0038299658262563375,4,0,0,8.482000000000662,0.06100000000001948,0.06000000000002004,7.646980512972476,0.06138704897467744,0.060381315809443475,8.37036782,,,7.546993428869113,,,8.607000000000536,0.08700000000002817,0.08900000000003061,7.761790581612767,0.08727181550662258,0.08925751116227021,8.76500000000059,0.1000000000000334,0.10300000000003351,7.910258783543138,0.10023656908446013,0.10322259102969779,8.867000000000623,0.1000000000000334,0.09900000000003395,8.007637031556547,0.10023656908446013,0.09923156402518336,,,,,,,9.057999999999414,0.12299999999993183,0.12399999999993128,8.192346447908166,0.12319240959491091,0.1241849560086096,-1.25769723,,
NGC4710,192.4128,15.16779,0.002438907204211987,4,0,0,8.546000000000683,0.052000000000017366,0.049000000000015476,6.91326361184665,0.07754776030941843,0.07057539386204993,,,,,,,8.683000000000561,0.07200000000002404,0.07000000000002515,7.01510570512446,0.09216102825494445,0.08648633544546491,8.718000000000574,0.07500000000002593,0.07400000000002471,7.04239245819953,0.09452330468730501,0.08975458884528198,8.883000000000628,0.08700000000002817,0.08400000000002805,7.177047181581847,0.10430079160298884,0.09816254998107309,,,,,,,8.99099999999945,0.09099999999994957,0.08799999999995123,7.269810243316715,0.10765990492748927,0.10160652645757247,,,
NGC4713,192.4911,5.31129,0.0032899925472384853,7,0,1,8.375000000000625,0.04200000000001225,0.03900000000001391,7.571046644269346,0.04506917738229515,0.04206177078298253,8.304000000000602,0.11100000000003618,0.11000000000003674,7.512189878608866,0.1111224215062251,0.11219728494898523,8.40500000000047,0.057000000000019924,0.05700000000001815,7.596393889539751,0.05929781403996295,0.059137065884275544,8.502000000000502,0.06000000000002004,0.054000000000018034,7.680100528176436,0.06218706256061755,0.05625115608946206,8.449000000000485,0.19300000000006534,0.19000000000006168,7.634045850762513,0.19369107039288355,0.19065201955768135,8.906000000000637,0.11500000000003929,0.11100000000003796,8.050144176918579,0.11615606204552904,0.11211241038086507,8.727999999999597,0.06899999999996176,0.06899999999996176,7.8836461567011495,0.07091001868502418,0.07077564949468002,-1.1240000000000965,0.12999999999998568,0.12299999999998645
NGC4725,192.61095,25.50091,0.002711407565618629,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGC4731,192.7554,-6.3937,0.002932210875853825,2,0,0,8.35441466,,,7.733810595379593,,,8.35800765,,,7.73684301689372,,,8.43300000000048,0.09300000000003195,0.09000000000002828,7.800992967911588,0.37870237578594207,0.2157272416302441,8.523000000000508,0.10400000000003473,0.10500000000003595,7.879951322916748,0.38155273479024915,0.2224033335662849,8.264000000000422,0.2210000000000747,0.2300000000000768,7.658854377556769,0.4284944450351066,0.30222217453625727,8.41083,,,7.781863028443908,,,8.765999999999575,0.1269999999999296,0.12599999999993017,8.101624633545526,0.38845268621273954,0.23305416276344654,-1.18465113,,
NGC4736,192.72075,41.11999,9.844524549099975E-4,7,3,2,8.623000000000708,0.046000000000013586,0.04600000000001714,7.15807867054792,0.05314431749686832,0.05239139155479229,8.575000000000692,0.06500000000002082,0.06300000000002193,7.118717535703926,0.06780750628838039,0.07023758596513267,8.735000000000579,0.0790000000000255,0.07600000000002538,7.252765781186738,0.08336257243038223,0.08003035617220407,8.672000000000558,0.07300000000002527,0.07500000000002416,7.199038573677872,0.07770018328299094,0.07908133729932498,8.850000000000618,0.0710000000000246,0.06700000000002326,7.3535693655343675,0.0758242605121223,0.07153920539850231,8.989000000000665,0.07300000000002527,0.07400000000002294,7.479332076230562,0.07770018328299094,0.07813359014565617,8.93899999999948,0.08899999999995067,0.08599999999995234,7.433658335314429,0.09289412512208678,0.08958157125791993,-0.8530000000001263,0.09099999999998998,0.09199999999998987
NGC4746,192.9801,12.08304,0.006873771416444501,5,0,0,8.468000000000657,0.03300000000001191,0.03300000000001191,7.897172612113867,0.035503053865045126,0.03536348079996174,8.46433677,,,7.894246669317464,,,8.632000000000545,0.057000000000019924,0.05800000000001937,8.03287151788496,0.05848475727696731,0.05937655913145122,8.615000000000538,0.05700000000001815,0.0560000000000187,8.018408497267192,0.05848475727696558,0.057424522412385555,8.576000000000526,0.11100000000003618,0.1120000000000374,7.985556096048982,0.1117697044540762,0.11271901247924794,,,,,,,8.873999999999516,0.07399999999995899,0.07399999999995899,8.246751664399765,0.07514962963140563,0.07508379168823592,-1.22457376,,
NGC4747,192.94065,25.77581,0.002761214442013129,3,0,0,8.334000000000612,0.05900000000002059,0.05900000000002059,7.103739013998086,0.1061499436969309,0.09409944717662182,8.40468859,,,7.161617885593604,,,8.542000000000515,0.08400000000002805,0.0850000000000275,7.278520853036784,0.1218310738147862,0.11224395733823753,8.492000000000498,0.09600000000003206,0.09600000000003206,7.235323662220656,0.13039482561384605,0.12078785517985477,8.434000000000479,0.10700000000003662,0.11000000000003674,7.186102466956762,0.13869322458889982,0.13218814606064908,8.42701,,,7.180238928061018,,,8.729999999999595,0.11599999999993571,0.12099999999993294,7.446314315124949,0.14574913566414124,0.14147334009956497,-1.12037364,,
NGC4753,193.09185,-1.19948,0.004479145966907889,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGC4758,193.1847,15.84656,0.0030282738005496476,6,0,0,8.35800000000062,0.04300000000001525,0.042000000000014026,7.010864163981933,0.1138920656554118,0.09462295548300806,7.951000000000485,0.15400000000005143,0.15700000000005243,6.7809291863098595,0.17843347136777507,0.18665048250479066,8.384000000000462,0.06100000000002126,0.06300000000002015,7.0286045775654316,0.12183350368128593,0.10563381894232872,8.451000000000484,0.059000000000018815,0.05900000000002059,7.075839110248136,0.12084453905434676,0.10329813020737877,8.324000000000442,0.15300000000005198,0.15300000000005198,6.988180767023082,0.18582626999235397,0.17492427991663723,8.2030000000004,0.16200000000005232,0.16300000000005532,6.912403996587161,0.1933039125813864,0.18373487340283604,8.674999999999626,0.07299999999995954,0.07299999999995954,7.248015533259556,0.12826302124638034,0.11188611935504886,-1.6720000000000361,0.17599999999998062,0.17899999999998029
NGC4765,193.3104,4.46322,0.003466109836153066,2,0,0,8.166000000000556,0.055000000000019256,0.0560000000000187,6.895875389183088,0.08228343791999636,0.07753973131622648,,,,,,,8.242000000000415,0.08000000000002672,0.07800000000002605,6.962080475082933,0.10072519126780576,0.09465944185655524,8.218000000000407,0.09100000000003128,0.09100000000003128,6.941013655478054,0.10966569270258346,0.10562864162998685,8.284000000000429,0.09900000000003217,0.10200000000003406,6.9992791995449215,0.11638970811862252,0.11524066093440044,,,,,,,8.386999999999786,0.10799999999994014,0.10999999999993904,7.092122230333074,0.12413526556107594,0.12237814319794646,,,
NGC4771,193.33845,1.26915,0.004028980929184801,1,1,0,,,,,,,,,,,,,8.62964842,,,,,,,,,,,,,,,,,,8.63738,,,,,,,,,,,,,,
NGC4772,193.3716,2.16833,0.006126252532876561,29,3,41,8.50700000000067,0.012000000000004007,0.012000000000004007,8.0094609379172,0.08716000019680432,0.07297532760000083,,,,,,,8.728000000000577,0.02000000000000668,0.0210000000000079,8.197589708487367,0.08861639596771638,0.07498265424968417,8.681000000000562,0.01300000000000523,0.013000000000003453,8.156433193251363,0.08730329681235967,0.07314641780926416,8.579000000000526,0.02500000000000746,0.02600000000001046,8.069161625939886,0.0898769471795032,0.0765336425261982,,,,,,,8.945999999999476,0.01199999999999335,0.014999999999991687,8.394785352466771,0.08716000019680285,0.07352821525324206,,,
NGC4775,193.44045,-6.62217,0.0025421134333446518,2,0,0,,,,,,,8.41245279,,,,,,8.58600000000053,0.0970000000000315,0.09600000000003206,,,,8.512000000000505,0.10900000000003729,0.11000000000003674,,,,8.490000000000498,0.14700000000004998,0.14500000000004754,,,,8.42701,,,,,,8.751999999999583,0.12999999999992795,0.13199999999992684,,,,-1.08899903,,
NGC4779,193.46175,9.70993,0.008733637807991274,3,0,0,8.549000000000685,0.06300000000002193,0.06300000000002015,7.928183988174796,0.12543406365294563,0.10718629972658066,,,,,,,8.67900000000056,0.0970000000000315,0.0980000000000345,8.030138113251148,0.14551187004672356,0.13085833121769744,8.814000000000606,0.10400000000003473,0.10300000000003529,8.142370429856499,0.15026877361746077,0.1346436142157552,8.893000000000633,0.10800000000003607,0.11300000000003685,8.210573897120186,0.15306437967239878,0.14243911979888874,,,,,,,9.121999999999378,0.12599999999993017,0.12499999999993072,8.416517012774623,0.16625493774463015,0.15213448934760496,,,
NGC4789A,193.5225,27.14974,9.061393101275652E-4,3,0,0,,,,,,,,,,,,,8.232000000000411,0.1210000000000413,0.13600000000004542,,,,8.339000000000446,0.08000000000002672,0.0830000000000286,,,,8.145000000000383,0.1450000000000493,0.14600000000004698,,,,,,,,,,8.544999999999698,0.10899999999993959,0.10299999999994291,,,,,,
NGC4791,193.68315,8.0531,0.00921066878715189,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGC4793,193.66905,28.93779,0.006014437248961179,3,0,1,8.503000000000668,0.02700000000000813,0.02800000000000935,7.968116685044997,0.0297038092098608,0.03047841135171568,,,,,,,8.663000000000554,0.05400000000001626,0.052000000000017366,8.09806374495152,0.0554014104655931,0.05337540218607888,8.745000000000584,0.05400000000001981,0.05500000000001748,8.167874809843799,0.05540141046559656,0.056302163000419354,8.82700000000061,0.09900000000003217,0.0980000000000345,8.23951759941741,0.09977131993504819,0.09873668800669096,,,,,,,9.023999999999432,0.07399999999995899,0.07399999999995899,8.417723596887466,0.07502876969249397,0.0749728854888072,,,
NGC4795,193.7619,8.06548,0.010029054333300287,1,0,1,,,,,,,,,,,,,9.00100000000067,0.1300000000000452,0.12800000000004275,,,,,,,,,,8.458000000000487,0.1270000000000433,0.12500000000004086,,,,,,,,,,,,,,,,,,
NGC4799,193.8147,2.89661,0.009921775329118655,1,1,0,,,,,,,,,,,,,8.68619414,,,,,,,,,,,,,,,,,,8.70211,,,,,,,,,,,,,,
NGC4808,193.95405,4.30418,0.0039191749530699945,3,1,0,8.47900000000066,0.04300000000001347,0.0420000000000158,7.8919967964773745,0.043911842783678594,0.042896364747256,8.59130184,,,7.992447454986176,,,8.52600000000051,0.06800000000002271,0.07400000000002471,7.933701883676793,0.0685802445071497,0.07451240238062358,8.610000000000538,0.07500000000002593,0.07500000000002593,8.009426534514072,0.07552648500136384,0.07550561640389535,8.697000000000568,0.23200000000007748,0.24000000000008015,8.089260185227182,0.23217073445353378,0.24015848539780305,,,,,,,8.863999999999521,0.09299999999994846,0.0959999999999468,8.245733724679646,0.09342510335369054,0.09639552950483796,-1.0037623,,
NGC4826,194.1825,21.68195,9.889972367507671E-4,0,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGC4845,194.505,1.57587,0.004160975423419037,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGC4866,194.8626,14.17078,0.006655721586938644,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGC4904,195.24435,-0.02752,0.003708471620967704,4,3,0,8.47400000000066,0.041000000000012804,0.04000000000001336,7.313286656022345,0.04451200949755426,0.04333256044223003,,,,,,,8.587000000000529,0.06800000000002271,0.06400000000002137,7.406770476819912,0.07017349207152512,0.06613403658088009,8.698000000000567,0.06700000000002326,0.06900000000002215,7.502350699330529,0.06920490581969191,0.0709838770037359,8.839000000000613,0.09600000000003206,0.09300000000003195,7.628144804239208,0.09755162217777552,0.09448127218917192,8.50792,,,7.34090252980606,,,8.963999999999466,0.08799999999995123,0.08599999999995234,7.742935051827832,0.08969012760332504,0.08759971914606948,,,
NGC4941,196.0545,-5.55153,0.004583476062467244,26,3,12,8.590000000000698,0.011000000000004562,0.01000000000000334,7.446507709127423,0.05830131979046368,0.05155695290781994,,,,,,,8.697000000000568,0.014000000000006452,0.018000000000004235,7.511140248604963,0.058941020429833006,0.0536853741082173,8.764000000000589,0.01300000000000523,0.01300000000000523,7.5547488983931315,0.058711531144315654,0.0522218287035147,8.91300000000064,0.018000000000007788,0.01700000000000479,7.659751688570019,0.06001702999407828,0.0533584050842907,,,,,,,9.04599999999942,0.013999999999992241,0.01199999999999335,7.7618337926553505,0.05894102042982963,0.05198191409652916,,,
